id,titre,prix,surface_m2,nb_chambres,nb_salons,nb_sdb,quartier,description,caracteristiques,source,date_publication,has_sdb_info,latitude,longitude,dist_centre_km,dist_aeroport_km,dist_plage_km,nb_ecoles_1km,nb_mosquees_1km,nb_commerces_1km,nb_hopitaux_1km,nb_total_pois_1km,has_garage,has_titre_foncier,has_camera,nb_balcons,taille_rue,desc_len,desc_word_count,has_piscine,has_clim,has_meuble,is_luxe,is_renove,has_arabic,nb_pieces_total,surface_par_piece,log_surface,age_annonce_jours,quartier_target_enc,quartier_freq
131,ابرتماهين للبيع في مطار القديم ,2600000.0,180.0,4.0,2.0,2.0,Dar Naim,"عندن ابرتماهين للبيع في  مطار  القديم  بلوك 16
المساحة  : 180 م² فكرن شارعين 10 م
كل ابرتماه فيه بيت اركاد و  صالون و كوزين و دوشات 
السعر : 26 مليون  اوقية قديمة 
الدخل : 200 الف
واتساب 22608090 فقط للجدين ",Titre foncier | 1 balcon(s) | Taille rue: 10.00 | Proche de: صيدلية  المطار ,voursa.com,2025-08-21,1,18.126633,-15.91746,7.536443818595148,4.449010179798461,13.255497687638705,2,8,2,1,13,0,1,0,1,10.0,207,41,0,0,0,0,0,1,6.0,30.0,5.198497031265826,193,2489878.048780488,0.07111882046834345
851,دار فلمطار اجديد,3300000.0,200.0,5.0,2.0,2.0,Teyarett,"سعر 33 مليون  26678975.36147216
",Titre foncier | 1 balcon(s) | Taille rue: 15.00 | Proche de: مدينه مرح,voursa.com,2025-11-14,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,1,0,1,15.0,32,4,0,0,0,0,0,1,7.0,28.571428571428573,5.303304908059076,108,3330407.407407407,0.2341717259323504
32,منزل للبيع,20000000.0,700.0,0.0,0.0,0.0,Tevragh Zeina,"منزل فخم و كبير
المساحه 700 م²
تفرغ زينه بين كارفور جامبور و قناة المدينة 
الأوراق تيتر فونسي 
السعر 200 مليون
واتساب [TÉLÉPHONE SUPPRIMÉ] للاتصال [TÉLÉPHONE SUPPRIMÉ]",,voursa.com,2026-02-23,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,0,15.0,167,27,0,0,0,0,0,1,0.0,700.0,6.55250788703459,7,8209772.117962467,0.32350390286209885
1266,دار للبيع ,1350000.0,180.0,6.0,2.0,2.0,Arafat,"
دار للبيـــــــــــــــــــــع افكرفور بين كدروه شارع البليس اوكدروه لمل
المساحه:144m²
فيها من تحت اثلت ابيوت اوسالوه اوجلسه اوكوزين اودوشات 
والفوك فيها بيتين اوجلسه اوكزين اودوشات ",1 balcon(s) | Taille rue: 8.00 | Proche de: كرفور مدريد,voursa.com,2025-06-22,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,0,1,8.0,183,25,0,0,0,0,0,1,8.0,22.5,5.198497031265826,253,1676270.4918032787,0.21162185602775369
1328,دار فكرن وفاتح ف ابرك فعرفات بين الداي 20 والداي 19 للبيع ,800000.0,150.0,3.0,2.0,2.0,Arafat,السلام عليكم هذ دار فكرن فاتح ف ابرك في عرفات بين الداي 20 والداي 19 بالقرب من معهد ول الددو مبيوع ب 8ملاين للإستفسار اكثر اتصلوا على الرقم التالي 49546950,1 balcon(s) | Taille rue: 20.00 | Proche de: معهد تكوين العلماء,voursa.com,2025-04-14,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,0,1,20.0,155,30,0,0,0,0,0,1,5.0,30.0,5.017279836814924,322,1676270.4918032787,0.21162185602775369
584,دار عل كدروه حذ كرفور أم قصر ف كرفور,2000000.0,300.0,6.0,3.0,2.0,Arafat,دار طابق واحد ومؤجر فاتح عل كدروه حذ كرفور أم قصر أورقاه تامين,Titre foncier | 1 balcon(s) | Taille rue: 30.00 | Proche de: كرفور أم قصر,voursa.com,2025-04-18,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,1,30.0,62,13,0,0,0,0,0,1,9.0,33.333333333333336,5.707110264748875,318,1676270.4918032787,0.21162185602775369
564,سمعه فالمشروع ,3200000.0,216.0,5.0,2.0,2.0,Teyarett,سمعه فالمشروع,Titre foncier | type de propriété: Duplex | 1 balcon(s) | Taille rue: 10.00 | Proche de: المشروع | Garage,voursa.com,2025-12-24,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,10.0,13,2,0,0,0,0,0,1,7.0,30.857142857142858,5.37989735354046,68,3330407.407407407,0.2341717259323504
916,دار افعين الطلح تنباع احذا تونكاد للحفلات زينه فرصه,1700000.0,180.0,3.0,2.0,2.0,Teyarett,دار تنباع افعين الطلح زينه مظبوطه هيه احذا تونكاد للحفلات فاتحه فبرك فيها اثلت ابيوت او هول او كوزين وادوشات مكرويه او منقوشه هيه او فيها كراج اتكول 17 مليون او تنكص اشوي عن ذاك او تنباع هيه فورصه حقيقيه وهناك خيارات اخري كثيره ومتنوعه اديار وابرتماهات واسمع واستديوهات واباتيك او نيمروات امل افكل ابليده من وكالة السماحة العقارية احمد بمب الارقام 22810713/33810713/47532621 نحن دائما في خدمتكم ونوفر لكم كل ماهو جديد ومتجدد وحسن ومتميز ونرحب بالجميع ,Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: تونكاد للحفلات كرفور عين الطلح  | Garage,voursa.com,2025-11-21,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,20.0,451,77,0,0,0,0,0,1,5.0,36.0,5.198497031265826,101,3330407.407407407,0.2341717259323504
1125,دار احذ كدروه اتيو للبيع ,16500000.0,240.0,1.0,1.0,2.0,Toujounine,السلام عليكم هذ دار حذا كدروه التيو و ماهي بعيد من كرفور النايب فاتحه على شارع 10 مساحتها 240m² صاده على جيهة لبحر مكرويه و منقوشه مبيوعه ب 16مليون واخمس مائة  للإستفسار اكثر اتصلوا على الرقم التالى 49546950,Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: 10.00 | Proche de: كدروه اتيو ,voursa.com,2026-02-26,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,0,1,0,1,10.0,207,38,0,0,0,0,0,1,2.0,120.0,5.484796933490655,4,1571086.956521739,0.0997398091934085
940,ديبلكسات بريمير شوى ,5000000.0,168.0,3.0,3.0,2.0,Tevragh Zeina,"٣ ديبلكسات بريمير شوى فطريق انواذيبو مساحة الواحد 168م كل واحد منهم يتكون  من طابق الارضي : تهوية + كراج + بيت عامل و دوش + جلسة  + صالون + مطبخ + حمام عمومي 
طابق العلوي : 2 غرف نوم مع حمام + جلسة + بالكون
 سعر ديبلكس الواحد 50 مليون ",Titre foncier | 1 balcon(s) | Taille rue: 20.00 | Proche de: السفارة الأمريكية  | Garage,voursa.com,2025-03-28,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,1,20.0,235,51,0,0,0,0,0,1,6.0,28.0,5.1298987149230735,339,8209772.117962467,0.32350390286209885
822,ديبلكس مكينه اوفات ف المطار للبيع ,5000000.0,200.0,9.0,2.0,2.0,Dar Naim,ديبلكس فرصة ف بلوك 9 عل شارع 12م گريب من گدروه فيه 9 بيوت و جلستين و تهويه و كراج مكينه اوفات المساحة 200م٢ السعر 50 مليون قابله لتفاوض ,Titre foncier | 1 balcon(s) | Taille rue: 12.00 | Proche de: بلوك 9 | Garage,voursa.com,2025-07-26,1,18.126633,-15.91746,7.536443818595148,4.449010179798461,13.255497687638705,2,8,2,1,13,1,1,0,1,12.0,136,29,0,0,0,0,0,1,11.0,18.181818181818183,5.303304908059076,219,2489878.048780488,0.07111882046834345
1099,مكزينات واستديوهات اعل كدروه ,6000000.0,300.0,5.0,5.0,2.0,Arafat,"دخله ليه تعود مكري كامل يقارب 800الف 
واتساب 26678975 للاتصال 36147216
هي اعل كدروه ربينت اليابان
سعر 60مليون وتقبل الدفع وقابل لنقاش",4 balcon(s) | Taille rue: 25.00 | Proche de: ربينت اليابان,voursa.com,2025-04-06,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,0,0,4,25.0,133,22,0,0,0,0,0,1,10.0,30.0,5.707110264748875,330,1676270.4918032787,0.21162185602775369
235,دار ف كارفوراعل شارع اكبير ,1350000.0,300.0,2.0,2.0,2.0,Arafat,"دار للبيع في فاتح اعل شارع اكبير 
السعر:1350000",Titre foncier | Taille rue: N/A | Proche de: مجمع البيت  | Garage,voursa.com,2025-08-11,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,0,15.0,47,8,0,0,0,0,0,1,4.0,75.0,5.707110264748875,203,1676270.4918032787,0.21162185602775369
1105,فرصة التجاري دار فبرميل فاتح اعل برك ,750000.0,216.0,3.0,1.0,2.0,Teyarett,دار من سنك فيه 3 ابيوت فاتح اعل برك وفاتح اعل كدروه حكمن فموقع التجاري وفيه فرصة كبير ,2 balcon(s) | Taille rue: 20.00 | Proche de: قرب صيدلية الجزيرة ,voursa.com,2025-04-30,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,0,0,2,20.0,86,18,0,0,0,0,0,1,4.0,54.0,5.37989735354046,306,3330407.407407407,0.2341717259323504
40,سمعة للبيــــــــــــــــــــــع ,1300000.0,120.0,6.0,2.0,2.0,Arafat,فرصة سمعة للبيــــــــــــــــــــــع مقابل سوق مكة الدخل 120 ألف  والسعر 13 مليون ,Titre foncier | type de propriété: Autre | 2 balcon(s) | Taille rue: N/A | Proche de: سوق مكة ,voursa.com,2026-01-31,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,0,1,0,2,15.0,83,12,0,0,0,0,0,1,8.0,15.0,4.795790545596741,30,1676270.4918032787,0.21162185602775369
1386,دار فبوحديده كدروه الدخلاني,900000.0,150.0,3.0,1.0,2.0,Toujounine,دار فبوحديده كدروه الدخلاني الربينه الثانية فيه اثلت ابيوت و جلسة وكوزين ودوشات,Garage,voursa.com,2025-10-11,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,79,13,0,0,0,0,0,1,4.0,37.5,5.017279836814924,142,1571086.956521739,0.0997398091934085
1041,دار ابريمير اشوا فعين طلح ,3200000.0,300.0,5.0,2.0,2.0,Teyarett,سعر 32 مليون حد شاري تلفنل 36147216.26678975,Titre foncier | 1 balcon(s) | Taille rue: 25.00 | Proche de: برك سكوجيم,voursa.com,2025-09-25,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,1,0,1,25.0,44,7,0,0,0,0,0,1,7.0,42.857142857142854,5.707110264748875,158,3330407.407407407,0.2341717259323504
797,ديبلكس,7000000.0,250.0,4.0,4.0,2.0,Tevragh Zeina,"ديبلكس من موديل i suite  برمير شوا المساحة 250م 
ذلفيه كامل اوروبي 
عل طريك نواذيبو

للتواصل 
‏مراسلة  عبر واتساب. https://wa.me/22243414552",1 balcon(s) | Taille rue: 20.00 | Proche de: موديل i  suite | Garage,voursa.com,2025-03-26,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,1,20.0,140,20,0,0,0,0,0,1,8.0,31.25,5.5254529391317835,341,8209772.117962467,0.32350390286209885
530,ديبلكس للبيع فاسكتير 4,6400000.0,200.0,6.0,4.0,2.0,Tevragh Zeina,"ديبلكس للبيع في تفرغ زين في سكتير4
المساحة 200م  
السعر  64مليون
حد مهتم وللا عندو نيمرو للبيع وللا دار يتواصل امعان 22576577",Titre foncier | 2 balcon(s) | Taille rue: 15.00 | Proche de: سكتير 4 | Garage,voursa.com,2025-11-25,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,2,15.0,125,22,0,0,0,0,0,1,10.0,20.0,5.303304908059076,97,8209772.117962467,0.32350390286209885
1194,دبليكس بريمير شوا شرم شيخ ,6500000.0,200.0,6.0,3.0,2.0,Tevragh Zeina,"السلام عليكم 
فرصة ليله ذهبية ديبلكس
فاتح على شارع كبيره 
 للبيـــــــــــــــــــــع بيرمير شوا
 شرم شيخ تفرق زينه
فيه من تحت صلوه بيت جلسة كوزين ودوشات وكراج
لفوك فيه غرفتين نوم وبيت آخر 2 بلكوه 
سعر65 مليون 
",Titre foncier | 3 balcon(s) | Taille rue: 30.00 | Proche de: شرم الشيخ  | Garage,voursa.com,2025-05-01,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,1,0,3,30.0,211,36,0,0,0,0,0,1,9.0,22.22222222222222,5.303304908059076,305,8209772.117962467,0.32350390286209885
542,دار فكرونا,2700000.0,216.0,3.0,1.0,2.0,Teyarett,دار اجديده فكرونا,Titre foncier | type de propriété: Villa | 1 balcon(s) | Taille rue: 8.00 | Proche de: كورونا | Garage,voursa.com,2026-01-05,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,1,1,0,1,8.0,17,3,0,0,0,0,0,1,4.0,54.0,5.37989735354046,56,3330407.407407407,0.2341717259323504
1378,دوبلكس للبيع سكتار 4 تفرق زينة,6800000.0,200.0,5.0,2.0,3.0,Tevragh Zeina,دوبلكس درجةً اولاً مساحتو 200 كريب من كدرنه شارة لم يسكن منقبل,Garage,voursa.com,2025-10-13,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,0,15.0,62,12,0,0,0,0,0,1,7.0,28.571428571428573,5.303304908059076,140,8209772.117962467,0.32350390286209885
1387,دار بين كرفور آدرار و امحيرث,1100000.0,150.0,3.0,1.0,2.0,Toujounine,دار بين كرفور آدرار و امحيرث فاتحه اعل كدروه فيه اثلت ابيوت و جلسة وكوزين ودوشات,Garage,voursa.com,2025-10-11,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,1,0,0,0,15.0,80,16,0,0,0,0,0,1,4.0,37.5,5.017279836814924,142,1571086.956521739,0.0997398091934085
1219, ديبلكس بريمير شوى فسكتير 4 إعلى كدروه السنوار ,9500000.0,300.0,6.0,5.0,2.0,Tevragh Zeina,فرصة ديبلكس بريمير شوى فسكتير 4 إعلى كدروه السنوار مساحة 300م٢ مبيوع ب 95 مليون ,2 balcon(s) | Taille rue: 30.00 | Proche de: كدروه السنوار  | Garage,voursa.com,2025-07-04,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,0,2,30.0,80,15,0,0,0,0,0,1,11.0,27.272727272727273,5.707110264748875,241,8209772.117962467,0.32350390286209885
126,سمعه فعرفات ,1500000.0,150.0,7.0,1.0,2.0,Arafat,سمعه فعرفات احذ بقالة المغاربة امدخلة 100الف,Titre foncier | type de propriété: Duplex | 1 balcon(s) | Taille rue: 8.00 | Proche de: بقالة المغاربة | Garage,voursa.com,2025-12-17,1,18.045951,-15.963284,4.686578950055194,6.0952391880312575,6.143957671522069,14,21,26,9,70,1,1,0,1,8.0,44,7,0,0,0,0,0,1,8.0,18.75,5.017279836814924,75,1676270.4918032787,0.21162185602775369
1356,سمع للبيع في تفرغ زينه قرب الجامع لبنانيي,16000000.0,1000.0,9.0,5.0,2.0,Tevragh Zeina,هاذي الدر زينه حته واجديد مافاة اندخلة,Titre foncier | 3 balcon(s) | Taille rue: 15.00 | Proche de: وسيط عقراة,voursa.com,2025-08-23,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,1,0,3,15.0,38,7,0,0,0,0,0,1,14.0,71.42857142857143,6.90875477931522,191,8209772.117962467,0.32350390286209885
795,ديبلكس اجديد من سكتير 3 افنور للبيع ,6500000.0,220.0,8.0,4.0,2.0,Tevragh Zeina,السلام عليكم هذ ديبلكس ف سكتير 3 افنور مساحة 220م# اجديد فيه كليمزيرات مبيوع ب 65مليون للإستفسار اكثر اتصلوا علىlرقم التالي 49546950,1 balcon(s) | Taille rue: 10.00 | Proche de: سكتير 3 افنور ,voursa.com,2025-11-16,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,0,0,0,1,10.0,132,22,0,0,0,0,0,1,12.0,18.333333333333332,5.3981627015177525,106,8209772.117962467,0.32350390286209885
72,دار فعين طلح ,700000.0,150.0,4.0,1.0,2.0,Teyarett,سعر 7 ملايين  فعين طلح من لورا احذ أمورات حد شاري ول عندو طلب تلفنل اعل واتساب 26678975,Titre foncier | type de propriété: Autre | 1 balcon(s) | Taille rue: 15.00 | Proche de: أمورات ,voursa.com,2026-02-05,1,18.159145,-15.927189,9.518373545590451,7.058795108333672,14.923344328459411,5,8,12,2,27,0,1,0,1,15.0,87,18,0,0,0,0,0,1,5.0,30.0,5.017279836814924,25,3330407.407407407,0.2341717259323504
1083,دار  في سيتى أبلاج بي ام شي إي  ,3500000.0,400.0,6.0,3.0,2.0,Tevragh Zeina,"دار في سيتى أبلاج بي أم سي إي 
خالصة كاملة 
مموديفيي أتموديفي زين 
حالة ممتازة ",1 balcon(s) | Taille rue: 12.00 | Proche de: أحذ لانتين | Caméra de sécurité | Meublé | Garage,voursa.com,2025-05-15,1,18.111144,-16.00384,4.09143426363279,6.102914035530419,6.151266855980939,3,3,17,2,25,1,0,1,1,12.0,79,15,0,0,1,0,0,1,9.0,44.44444444444444,5.993961427306569,291,8209772.117962467,0.32350390286209885
1131,منزل في ملح بالقرب من الشيارة,1000000.0,150.0,4.0,3.0,2.0,Toujounine,"دار فيها صلوه وبيت اركاد وبيتين اخرين وكوزين ودوشات واتحيويشه 
بينها مع كدروه اجديد ال واعد الشيارة نيمروين",Titre foncier | Taille rue: 6.00 | Proche de: الشيارة,voursa.com,2025-09-24,1,18.072432,-15.9099,7.059419471119127,4.940767978356011,11.749163714068937,6,5,5,6,22,0,1,0,0,6.0,107,18,0,0,0,0,0,1,7.0,21.428571428571427,5.017279836814924,159,1571086.956521739,0.0997398091934085
